,High,Low,Open,Close,Volume,Adj Close,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,b_total,s_total,b_s_ratio,buy_volume,sell_volume,bs_ratio,Date
2014-02-07,56.70000076293945,56.29999923706055,56.400001525878906,56.59999847412109,16027524.0,56.59999847412109,240.0,0.0,689.0,6059.0,6508.0,52.0,39.0,248.0,2093.0,1884.0,332066.0,336032.0,1.0119403614330842,8641000.0,5157000.0,1.675586256430821,2014-02-07
2014-02-10,56.900001525878906,56.59999847412109,56.900001525878906,56.59999847412109,6020179.0,56.59999847412109,71.0,0.0,427.0,5703.0,6059.0,34.0,58.0,254.0,2289.0,2093.0,332422.0,335836.0,1.0102670392842854,509200.0,1601000.0,0.318051019331031,2014-02-10
2014-02-11,56.95000076293945,56.59999847412109,56.59999847412109,56.95000076293945,5582078.0,56.95000076293945,48.0,8.0,183.0,5560.0,5703.0,3.0,11.0,94.0,2372.0,2289.0,332565.0,335753.0,1.009583060204591,3286000.0,1306000.0,2.516077705912936,2014-02-11
2014-02-12,57.54999923706055,57.150001525878906,57.150001525878906,57.54999923706055,18604541.0,57.54999923706055,198.0,0.0,485.0,5273.0,5560.0,37.0,60.0,110.0,2422.0,2372.0,332852.0,335703.0,1.0085623383295328,16476000.0,6950000.0,2.3706471409140804,2014-02-12
2014-02-13,57.54999923706055,57.34999847412109,57.45000076293945,57.400001525878906,8235696.0,57.400001525878906,80.0,0.0,221.0,5132.0,5273.0,7.0,5.0,82.0,2499.0,2422.0,332993.0,335626.0,1.0079040463191529,5970000.0,2702000.0,2.209473645642618,2014-02-13
2014-02-14,58.20000076293945,57.70000076293945,57.70000076293945,57.95000076293945,22328857.0,57.95000076293945,134.0,0.0,561.0,4705.0,5132.0,45.0,50.0,97.0,2296.0,2499.0,333420.0,335829.0,1.0072221005875457,20903000.0,3322000.0,6.29229190478871,2014-02-14
2014-02-17,58.25,57.95000076293945,58.09999847412109,57.95000076293945,15434959.0,57.95000076293945,112.0,0.0,384.0,4433.0,4705.0,8.0,21.0,63.0,2338.0,2296.0,332442.0,334537.0,1.0062988241593296,14520000.0,1118000.0,12.987466021944524,2014-02-17
2014-02-18,58.150001525878906,57.79999923706055,57.95000076293945,58.150001525878906,13088686.0,58.150001525878906,66.0,0.0,200.0,4299.0,4433.0,8.0,3.0,68.0,2403.0,2338.0,332576.0,334472.0,1.0056979285999934,12111000.0,3131000.0,3.8680920255215514,2014-02-18
2014-02-19,58.20000076293945,58.04999923706055,58.09999847412109,58.150001525878906,13366688.0,58.150001525878906,139.0,2.0,170.0,4266.0,4299.0,3.0,7.0,71.0,2467.0,2403.0,332609.0,334408.0,1.005405730435044,12780000.0,933000.0,13.697734514754003,2014-02-19
2014-02-20,58.04999923706055,57.59999847412109,58.04999923706055,57.650001525878906,13737331.0,57.650001525878906,236.0,7.0,78.0,4417.0,4266.0,43.0,28.0,16.0,2455.0,2467.0,332208.0,334170.0,1.0059029105171744,11113000.0,5002000.0,2.221710871309302,2014-02-20
2014-02-21,58.45000076293945,58.20000076293945,58.400001525878906,58.20000076293945,17317428.0,58.20000076293945,89.0,1.0,484.0,4021.0,4417.0,6.0,4.0,91.0,2542.0,2455.0,330729.0,332208.0,1.004468902125601,16181000.0,2621000.0,6.17359550797577,2014-02-21
2014-02-24,58.45000076293945,57.79999923706055,58.400001525878906,57.900001525878906,7368063.0,57.900001525878906,115.0,0.0,145.0,3991.0,4021.0,10.0,18.0,50.0,2574.0,2542.0,330759.0,332176.0,1.004281049703713,6126000.0,919000.0,6.66593398701416,2014-02-24
2014-02-25,58.25,57.95000076293945,58.25,58.150001525878906,8621993.0,58.150001525878906,22.0,0.0,82.0,3931.0,3991.0,0.0,10.0,68.0,2632.0,2574.0,330819.0,332118.0,1.003923583822018,8136000.0,1431000.0,5.685530618077835,2014-02-25
2014-02-26,58.5,57.95000076293945,58.0,58.400001525878906,8953651.0,58.400001525878906,54.0,0.0,251.0,3734.0,3931.0,54.0,8.0,15.0,2639.0,2632.0,331016.0,332111.0,1.0033049662101947,8013000.0,1783000.0,4.494108528262183,2014-02-26
2014-02-27,58.45000076293945,58.29999923706055,58.29999923706055,58.29999923706055,3676458.0,58.29999923706055,36.0,1.0,101.0,3668.0,3734.0,28.0,27.0,12.0,2624.0,2639.0,331082.0,332126.0,1.0031502674555928,3075000.0,966000.0,3.1832265183990494,2014-02-27
2014-03-03,58.150001525878906,57.5,57.79999923706055,57.95000076293945,8020935.0,57.95000076293945,238.0,0.0,225.0,3681.0,3668.0,44.0,35.0,1.0,2590.0,2624.0,326069.0,327160.0,1.0033428404943725,4507000.0,3025000.0,1.4899168628374009,2014-03-03
2014-03-04,58.0,57.70000076293945,57.900001525878906,57.70000076293945,6185686.0,57.70000076293945,64.0,0.0,51.0,3694.0,3681.0,7.0,8.0,17.0,2599.0,2590.0,323431.0,324526.0,1.0033824729773182,3682000.0,982000.0,3.749487016815665,2014-03-04
2014-03-05,58.45000076293945,58.20000076293945,58.20000076293945,58.29999923706055,6901618.0,58.29999923706055,76.0,0.0,301.0,3469.0,3694.0,2.0,27.0,17.0,2589.0,2599.0,323656.0,324536.0,1.0027158380631347,3385000.0,1240000.0,2.7298365081963643,2014-03-05
2014-03-06,59.20000076293945,58.34999847412109,58.34999847412109,59.150001525878906,26226639.0,59.150001525878906,54.0,0.0,582.0,2941.0,3469.0,13.0,159.0,10.0,2440.0,2589.0,324184.0,324685.0,1.0015423292255965,24975000.0,1824000.0,13.69242670371343,2014-03-06
2014-03-07,59.79999923706055,59.29999923706055,59.29999923706055,59.400001525878906,30394804.0,59.400001525878906,87.0,0.0,313.0,2715.0,2941.0,8.0,22.0,56.0,2474.0,2440.0,320410.0,320651.0,1.0007490379543773,28773000.0,4095000.0,7.02637191053189,2014-03-07
2014-03-10,59.400001525878906,58.95000076293945,59.29999923706055,59.04999923706055,7930817.0,59.04999923706055,100.0,1.0,65.0,2749.0,2715.0,1.0,5.0,29.0,2498.0,2474.0,320376.0,320627.0,1.000780330672926,6897000.0,678000.0,10.172551367918336,2014-03-10
2014-03-11,59.45000076293945,59.150001525878906,59.25,59.34999847412109,4967719.0,59.34999847412109,65.0,0.0,73.0,2741.0,2749.0,1.0,12.0,8.0,2494.0,2498.0,320384.0,320631.0,1.0007678262090922,4531000.0,1003000.0,4.517443153097554,2014-03-11
2014-03-12,59.0,58.75,58.84999847412109,58.79999923706055,2671739.0,58.79999923706055,145.0,0.0,19.0,2867.0,2741.0,7.0,21.0,7.0,2480.0,2494.0,320258.0,320645.0,1.001205274480967,882000.0,1951000.0,0.4520756268192584,2014-03-12
2014-03-13,59.79999923706055,59.25,59.25,59.75,25692825.0,59.75,84.0,32.0,280.0,2639.0,2867.0,1.0,2.0,41.0,2519.0,2480.0,319111.0,319231.0,1.0003729098247638,23464000.0,2016000.0,11.638883115633377,2014-03-13
2014-03-14,59.29999923706055,59.09999847412109,59.150001525878906,59.150001525878906,13449615.0,59.150001525878906,172.0,0.0,70.0,2741.0,2639.0,81.0,29.0,0.0,2490.0,2519.0,317759.0,318010.0,1.0007867573011078,7305000.0,4192000.0,1.7426045461344115,2014-03-14
2014-03-17,59.20000076293945,58.900001525878906,59.150001525878906,59.04999923706055,8983182.0,59.04999923706055,61.0,0.0,12.0,2790.0,2741.0,2.0,8.0,0.0,2482.0,2490.0,315960.0,316268.0,1.0009716389048016,5917000.0,3321000.0,1.7816917248745183,2014-03-17
2014-03-18,59.5,59.20000076293945,59.400001525878906,59.400001525878906,14863279.0,59.400001525878906,48.0,0.0,121.0,2717.0,2790.0,7.0,4.0,6.0,2484.0,2482.0,317033.0,317266.0,1.0007317827110027,6108000.0,5522000.0,1.1061207703511824,2014-03-18
2014-03-19,59.45000076293945,58.95000076293945,59.400001525878906,59.25,9855394.0,59.25,85.0,0.0,626.0,2176.0,2717.0,17.0,49.0,0.0,2435.0,2484.0,315074.0,314815.0,0.9991747996508769,5381000.0,4170000.0,1.290407364410704,2014-03-19
2014-03-20,58.70000076293945,58.29999923706055,58.70000076293945,58.5,18482909.0,58.5,389.0,0.0,112.0,2453.0,2176.0,0.0,795.0,0.0,1640.0,2435.0,314422.0,315235.0,1.0025825082770663,5837000.0,12672000.0,0.460621807084769,2014-03-20
2014-03-21,58.650001525878906,58.400001525878906,58.650001525878906,58.5,4142984.0,58.5,107.0,0.0,59.0,2501.0,2453.0,0.0,212.0,23.0,1451.0,1640.0,307874.0,308924.0,1.003407226958993,423000.0,2752000.0,0.1537063394962429,2014-03-21
2014-03-24,58.650001525878906,58.25,58.45000076293945,58.650001525878906,11346270.0,58.650001525878906,235.0,0.0,83.0,2653.0,2501.0,8.0,45.0,11.0,1417.0,1451.0,306722.0,307958.0,1.0040264342745735,5409000.0,6897000.0,0.7842539097790474,2014-03-24
2014-03-25,59.150001525878906,58.5,58.5,59.150001525878906,4915027.0,59.150001525878906,42.0,0.0,197.0,2498.0,2653.0,2.0,11.0,48.0,1454.0,1417.0,306877.0,307921.0,1.003398744778055,2016000.0,1932000.0,1.0434777207672252,2014-03-25
2014-03-26,59.70000076293945,59.34999847412109,59.45000076293945,59.70000076293945,9980170.0,59.70000076293945,95.0,0.0,390.0,2203.0,2498.0,10.0,2.0,82.0,1534.0,1454.0,307172.0,307841.0,1.0021746702997985,8223000.0,1762000.0,4.666853197018617,2014-03-26
2014-03-27,59.84999847412109,59.45000076293945,59.5,59.79999923706055,11258157.0,59.79999923706055,24.0,0.0,101.0,2126.0,2203.0,31.0,11.0,9.0,1532.0,1534.0,307249.0,307843.0,1.0019300244100895,10421000.0,1142000.0,9.125210923633167,2014-03-27
2014-03-28,60.09999847412109,59.79999923706055,59.84999847412109,59.900001525878906,20164890.0,59.900001525878906,21.0,0.0,324.0,1823.0,2126.0,4.0,45.0,29.0,1516.0,1532.0,307552.0,307859.0,1.0009949504638225,19092000.0,2147000.0,8.89240386939736,2014-03-28
2014-03-31,60.150001525878906,59.900001525878906,60.04999923706055,60.09999847412109,17186901.0,60.09999847412109,62.0,0.0,108.0,1777.0,1823.0,86.0,3.0,5.0,1518.0,1516.0,303598.0,303857.0,1.0008498051706365,16368000.0,2494000.0,6.562948451103267,2014-03-31
2014-04-01,60.59999847412109,60.20000076293945,60.25,60.59999847412109,28836222.0,60.59999847412109,12.0,0.0,327.0,1462.0,1777.0,2.0,18.0,0.0,1500.0,1518.0,303538.0,303500.0,0.9998715156866168,28009000.0,5877000.0,4.765866127979219,2014-04-01
2014-04-02,61.150001525878906,60.79999923706055,60.79999923706055,60.79999923706055,19104855.0,60.79999923706055,17.0,0.0,307.0,1172.0,1462.0,0.0,18.0,0.0,1482.0,1500.0,295828.0,295518.0,0.9989487169952912,13375000.0,3340000.0,4.004489819015024,2014-04-02
2014-04-03,60.95000076293945,60.650001525878906,60.79999923706055,60.650001525878906,12620330.0,60.650001525878906,11.0,0.0,105.0,1078.0,1172.0,0.0,17.0,0.0,1465.0,1482.0,286797.0,286410.0,0.9986471314304842,9077000.0,1514000.0,5.995372526174025,2014-04-03
2014-04-07,60.5,60.29999923706055,60.400001525878906,60.5,11380319.0,60.5,43.0,0.0,31.0,1090.0,1078.0,0.0,25.0,0.0,1440.0,1465.0,286785.0,286435.0,0.9987760908830976,8622000.0,4434000.0,1.944519182562205,2014-04-07
2014-04-08,60.900001525878906,60.45000076293945,60.45000076293945,60.79999923706055,14011887.0,60.79999923706055,118.0,6.0,58.0,1144.0,1090.0,0.0,45.0,0.0,1395.0,1440.0,286731.0,286480.0,0.9991211305330412,12360000.0,3619000.0,3.41530715244345,2014-04-08
2014-04-09,61.09999847412109,60.79999923706055,60.79999923706055,61.0,12067064.0,61.0,33.0,0.0,114.0,1063.0,1144.0,0.0,553.0,0.0,842.0,1395.0,283937.0,284158.0,1.0007748170375224,8823000.0,4938000.0,1.7867554097295646,2014-04-09
2014-04-10,61.29999923706055,60.900001525878906,61.25,61.20000076293945,13486974.0,61.20000076293945,58.0,0.0,117.0,1004.0,1063.0,8.0,37.0,0.0,805.0,842.0,283996.0,284195.0,1.0006971904632795,12547000.0,4478000.0,2.801919874515437,2014-04-10
2014-04-11,61.150001525878906,60.79999923706055,60.79999923706055,61.150001525878906,15019135.0,61.150001525878906,34.0,0.0,100.0,938.0,1004.0,6.0,7.0,30.0,828.0,805.0,283937.0,284047.0,1.000383886623136,13908000.0,3740000.0,3.718715583231128,2014-04-11
2014-04-14,61.20000076293945,60.900001525878906,61.09999847412109,61.04999923706055,13397003.0,61.04999923706055,150.0,0.0,82.0,1006.0,938.0,0.0,0.0,6.0,834.0,828.0,283869.0,284041.0,1.0006023884172333,12292000.0,1240000.0,9.912895231536105,2014-04-14
2014-04-15,61.45000076293945,61.20000076293945,61.20000076293945,61.34999847412109,13893416.0,61.34999847412109,68.0,0.0,53.0,1021.0,1006.0,1.0,52.0,0.0,782.0,834.0,283729.0,283968.0,1.0008388256440983,13188000.0,384000.0,34.34366056338395,2014-04-15
2014-04-16,61.5,61.09999847412109,61.34999847412109,61.29999923706055,7049691.0,61.29999923706055,45.0,0.0,141.0,925.0,1021.0,6.0,12.0,3.0,773.0,782.0,280200.0,280352.0,1.0005388988618884,6203000.0,2846000.0,2.1795494801301896,2014-04-16
2014-04-17,61.400001525878906,61.09999847412109,61.29999923706055,61.150001525878906,3531783.0,61.150001525878906,19.0,0.0,17.0,927.0,925.0,0.0,20.0,0.0,753.0,773.0,279573.0,279747.0,1.0006187986007282,2735000.0,810000.0,3.376539041309825,2014-04-17
2014-04-18,61.900001525878906,61.5,61.75,61.54999923706055,7072752.0,61.54999923706055,33.0,0.0,203.0,757.0,927.0,1.0,87.0,6.0,672.0,753.0,279743.0,279828.0,1.000300274536719,6121000.0,1888000.0,3.242053367556479,2014-04-18
2014-04-21,61.650001525878906,61.45000076293945,61.45000076293945,61.54999923706055,3405648.0,61.54999923706055,11.0,0.0,51.0,717.0,757.0,0.0,13.0,0.0,659.0,672.0,279783.0,279841.0,1.0002037285906271,2858000.0,281000.0,10.170782310383236,2014-04-21
2014-04-22,61.95000076293945,61.54999923706055,61.54999923706055,61.75,9137755.0,61.75,12.0,0.0,31.0,698.0,717.0,11.0,23.0,4.0,640.0,659.0,274802.0,274860.0,1.0002074213163612,8525000.0,1634000.0,5.2172550689993455,2014-04-22
2014-04-23,62.04999923706055,61.5,61.84999847412109,61.650001525878906,5487114.0,61.650001525878906,47.0,0.0,9.0,736.0,698.0,11.0,2.0,0.0,636.0,640.0,274264.0,274364.0,1.0003609647603595,3834000.0,2210000.0,1.734840843963419,2014-04-23
2014-04-24,61.79999923706055,61.59999847412109,61.70000076293945,61.75,4518205.0,61.75,5.0,0.0,82.0,659.0,736.0,2.0,0.0,0.0,636.0,636.0,274091.0,274114.0,1.000080265020504,4102000.0,936000.0,4.382473950348344,2014-04-24
2014-04-25,61.79999923706055,60.59999847412109,61.650001525878906,60.70000076293945,22903168.0,60.70000076293945,246.0,0.0,83.0,822.0,659.0,11.0,1.0,0.0,635.0,636.0,265553.0,265740.0,1.0007004225129352,15686000.0,15383000.0,1.019697001904895,2014-04-25
2014-04-28,61.5,60.29999923706055,60.29999923706055,61.25,8482863.0,61.25,145.0,5.0,139.0,823.0,822.0,18.0,10.0,2.0,627.0,635.0,265552.0,265748.0,1.0007343166900768,4233000.0,3334000.0,1.2696456899682993,2014-04-28
2014-04-29,61.5,61.09999847412109,61.25,61.34999847412109,6518965.0,61.34999847412109,119.0,0.0,60.0,882.0,823.0,19.0,3.0,0.0,624.0,627.0,259868.0,260126.0,1.0009889598220645,3924000.0,3208000.0,1.223191638655973,2014-04-29
2014-04-30,61.45000076293945,60.79999923706055,61.400001525878906,61.0,5598140.0,61.0,102.0,0.0,69.0,915.0,882.0,21.0,0.0,2.0,626.0,624.0,259085.0,259374.0,1.0011116000092632,2744000.0,2491000.0,1.1015651940725837,2014-04-30
2014-05-02,61.650001525878906,61.150001525878906,61.150001525878906,61.29999923706055,7646838.0,61.29999923706055,91.0,0.0,152.0,854.0,915.0,1.0,40.0,6.0,592.0,626.0,259146.0,259408.0,1.0010071503818296,6080000.0,3043000.0,1.998027604985999,2014-05-02
2014-05-05,61.59999847412109,61.0,61.54999923706055,61.20000076293945,6845893.0,61.20000076293945,107.0,0.0,20.0,941.0,854.0,8.0,1.0,1.0,592.0,592.0,257434.0,257783.0,1.0013517975411268,4953000.0,5448000.0,0.9091408022869306,2014-05-05
2014-05-06,61.75,61.09999847412109,61.5,61.54999923706055,10313513.0,61.54999923706055,148.0,0.0,155.0,934.0,941.0,32.0,3.0,8.0,597.0,592.0,255191.0,255528.0,1.001316655694536,8935000.0,7120000.0,1.2549155540848942,2014-05-06
2014-05-07,61.59999847412109,61.20000076293945,61.5,61.400001525878906,7877926.0,61.400001525878906,35.0,0.0,14.0,955.0,934.0,10.0,6.0,11.0,602.0,597.0,253170.0,253523.0,1.0013903646152205,6825000.0,5335000.0,1.2792874827952234,2014-05-07
2014-05-08,61.84999847412109,61.400001525878906,61.59999847412109,61.84999847412109,3831478.0,61.84999847412109,93.0,0.0,152.0,896.0,955.0,1.0,0.0,0.0,602.0,602.0,250979.0,251273.0,1.0011674236990995,3491000.0,1170000.0,2.9837581335400567,2014-05-08
2014-05-09,61.84999847412109,61.45000076293945,61.70000076293945,61.45000076293945,3932389.0,61.45000076293945,38.0,0.0,47.0,887.0,896.0,2.0,6.0,4.0,600.0,602.0,250113.0,250400.0,1.0011434785737705,3074000.0,1690000.0,1.8189338349503936,2014-05-09
2014-05-12,61.5,61.09999847412109,61.5,61.150001525878906,3933661.0,61.150001525878906,82.0,0.0,47.0,922.0,887.0,19.0,5.0,12.0,607.0,600.0,250078.0,250393.0,1.0012556032293796,2711000.0,1119000.0,2.4226966731933217,2014-05-12
2014-05-13,61.75,61.34999847412109,61.59999847412109,61.45000076293945,5610714.0,61.45000076293945,48.0,0.0,111.0,859.0,922.0,0.0,1.0,13.0,619.0,607.0,247391.0,247631.0,1.000966078127021,4807000.0,1123000.0,4.280494852631476,2014-05-13
2014-05-14,61.79999923706055,61.45000076293945,61.59999847412109,61.79999923706055,10739563.0,61.79999923706055,27.0,0.0,69.0,817.0,859.0,0.0,1.0,10.0,628.0,619.0,247433.0,247622.0,1.0007597985725487,10311000.0,689000.0,14.965145188468522,2014-05-14
2014-05-15,61.84999847412109,61.54999923706055,61.75,61.75,8903574.0,61.75,60.0,0.0,6.0,871.0,817.0,2.0,1.0,5.0,632.0,628.0,247379.0,247618.0,1.0009620826259196,7354000.0,634000.0,11.599350789667524,2014-05-15
2014-05-16,61.84999847412109,61.400001525878906,61.650001525878906,61.84999847412109,9138648.0,61.84999847412109,83.0,0.0,61.0,893.0,871.0,19.0,9.0,5.0,628.0,632.0,247107.0,247372.0,1.0010683587743012,7423000.0,3609000.0,2.0568018684394933,2014-05-16
2014-05-19,62.0,61.79999923706055,61.84999847412109,61.84999847412109,7165881.0,61.84999847412109,231.0,0.0,106.0,1018.0,893.0,5.0,0.0,12.0,640.0,628.0,246982.0,247360.0,1.001526420846779,5375000.0,1155000.0,4.653675624523268,2014-05-19
2014-05-20,62.29999923706055,61.900001525878906,61.900001525878906,62.09999847412109,9946886.0,62.09999847412109,34.0,0.0,93.0,959.0,1018.0,6.0,3.0,16.0,653.0,640.0,246666.0,246972.0,1.001236484815561,9568000.0,1676000.0,5.7088271427045685,2014-05-20
2014-05-21,62.20000076293945,61.75,62.0,61.79999923706055,6524205.0,61.79999923706055,98.0,0.0,48.0,1009.0,959.0,0.0,1.0,23.0,675.0,653.0,246616.0,246950.0,1.0013502718790674,4459000.0,413000.0,10.79658402764158,2014-05-21
2014-05-22,62.650001525878906,61.95000076293945,62.0,62.650001525878906,14665439.0,62.650001525878906,63.0,0.0,111.0,961.0,1009.0,21.0,24.0,9.0,660.0,675.0,246664.0,246965.0,1.0012162244339489,13561000.0,1815000.0,7.471621227756899,2014-05-22
2014-05-23,62.900001525878906,62.650001525878906,62.84999847412109,62.75,13448718.0,62.75,71.0,0.0,233.0,799.0,961.0,1.0,3.0,14.0,671.0,660.0,246826.0,246954.0,1.0005145304200918,12478000.0,851000.0,14.662732476225058,2014-05-23
2014-05-26,63.09999847412109,62.84999847412109,62.84999847412109,63.04999923706055,8643880.0,63.04999923706055,21.0,0.0,84.0,736.0,799.0,0.0,9.0,4.0,666.0,671.0,246139.0,246209.0,1.0002803282684651,7475000.0,3290000.0,2.27203578357575,2014-05-26
2014-05-27,63.20000076293945,62.95000076293945,63.04999923706055,63.09999847412109,8034252.0,63.09999847412109,33.0,0.0,13.0,756.0,736.0,5.0,2.0,3.0,667.0,666.0,246119.0,246208.0,1.00035754916301,7232000.0,736000.0,9.826073605878252,2014-05-27
2014-05-28,63.79999923706055,63.150001525878906,63.150001525878906,63.70000076293945,11647085.0,63.70000076293945,90.0,0.0,21.0,825.0,756.0,11.0,20.0,3.0,650.0,667.0,246050.0,246225.0,1.0007071704646595,9962000.0,4699000.0,2.120025086183212,2014-05-28
2014-05-29,63.70000076293945,63.400001525878906,63.70000076293945,63.400001525878906,9544840.0,63.400001525878906,48.0,0.0,49.0,824.0,825.0,51.0,10.0,3.0,643.0,650.0,246051.0,246232.0,1.0007315526799214,7606000.0,2713000.0,2.803537484873761,2014-05-29
2014-05-30,63.45000076293945,63.09999847412109,63.400001525878906,63.09999847412109,6715690.0,63.09999847412109,56.0,0.0,138.0,742.0,824.0,45.0,5.0,10.0,648.0,643.0,245008.0,245102.0,1.000379577893057,4680000.0,1243000.0,3.765081444021365,2014-05-30
