,High,Low,Open,Close,Volume,Adj Close,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,b_total,s_total,b_s_ratio,buy_volume,sell_volume,bs_ratio,Date
2013-05-29,57.79999923706055,57.34999847412109,57.34999847412109,57.650001525878906,7988608.0,57.650001525878906,44.0,0.0,209.0,3874.0,4039.0,8.0,27.0,39.0,2847.0,2835.0,347251.0,348278.0,1.002954626611222,6302000.0,1299000.0,4.851420437705591,2013-05-29
2013-05-30,57.45000076293945,56.84999847412109,57.400001525878906,56.95000076293945,8823666.0,56.95000076293945,369.0,0.0,184.0,4059.0,3874.0,171.0,56.0,40.0,2831.0,2847.0,345816.0,347044.0,1.00354811938106,2834000.0,7137000.0,0.3970855545627638,2013-05-30
2013-05-31,57.70000076293945,56.79999923706055,57.5,56.95000076293945,9240119.0,56.95000076293945,492.0,0.0,203.0,4348.0,4059.0,202.0,14.0,39.0,2856.0,2831.0,344402.0,345894.0,1.0043292305816152,4902000.0,1350000.0,3.631108421401169,2013-05-31
2013-06-03,56.75,56.25,56.45000076293945,56.70000076293945,6538988.0,56.70000076293945,267.0,0.0,137.0,4478.0,4348.0,127.0,110.0,36.0,2782.0,2856.0,343897.0,345593.0,1.0049287870240595,1934000.0,4809000.0,0.4021625281425394,2013-06-03
2013-06-04,56.79999923706055,56.34999847412109,56.70000076293945,56.59999847412109,4243204.0,56.59999847412109,112.0,0.0,116.0,4474.0,4478.0,174.0,14.0,39.0,2807.0,2782.0,343651.0,345318.0,1.0048479275546192,703000.0,3358000.0,0.2093507417061519,2013-06-04
2013-06-05,56.75,56.34999847412109,56.54999923706055,56.59999847412109,3459608.0,56.59999847412109,72.0,2.0,54.0,4490.0,4474.0,158.0,11.0,13.0,2809.0,2807.0,343635.0,345316.0,1.0048888940623215,1243000.0,2011000.0,0.6181001401789457,2013-06-05
2013-06-06,56.29999923706055,55.75,56.20000076293945,55.900001525878906,15077276.0,55.900001525878906,530.0,0.0,71.0,4949.0,4490.0,191.0,108.0,34.0,2735.0,2809.0,343176.0,345390.0,1.0064485673573695,1701000.0,11788000.0,0.1442992751697255,2013-06-06
2013-06-07,56.150001525878906,55.900001525878906,55.95000076293945,56.04999923706055,9058196.0,56.04999923706055,468.0,0.0,275.0,5142.0,4949.0,58.0,23.0,226.0,2938.0,2735.0,342983.0,345187.0,1.0064230401418142,2938000.0,7366000.0,0.398859571156724,2013-06-07
2013-06-10,56.70000076293945,56.400001525878906,56.54999923706055,56.5,3505343.0,56.5,106.0,0.0,215.0,5033.0,5142.0,15.0,13.0,47.0,2972.0,2938.0,343092.0,345153.0,1.0060042029420595,1780000.0,1676000.0,1.0620518722840857,2013-06-10
2013-06-11,56.650001525878906,56.25,56.54999923706055,56.34999847412109,4689065.0,56.34999847412109,93.0,0.0,126.0,5000.0,5033.0,98.0,24.0,24.0,2972.0,2972.0,343125.0,345153.0,1.005907450907247,1597000.0,3561000.0,0.4484694050914335,2013-06-11
2013-06-13,55.900001525878906,55.0,55.900001525878906,55.0,33023834.0,55.0,1084.0,0.0,76.0,6008.0,5000.0,245.0,156.0,27.0,2843.0,2972.0,341742.0,344907.0,1.0092584193385088,1936000.0,30536000.0,0.0634005742926193,2013-06-13
2013-06-14,55.150001525878906,54.70000076293945,55.150001525878906,54.79999923706055,18099232.0,54.79999923706055,680.0,4.0,147.0,6537.0,6008.0,267.0,54.0,73.0,2862.0,2843.0,341588.0,345263.0,1.0107556156667807,2936000.0,14042000.0,0.2090870097502485,2013-06-14
2013-06-17,55.150001525878906,54.79999923706055,54.84999847412109,55.150001525878906,5347377.0,55.150001525878906,482.0,0.0,297.0,6722.0,6537.0,167.0,15.0,134.0,2981.0,2862.0,341778.0,345519.0,1.010942743702802,1347000.0,3671000.0,0.3669298918741782,2013-06-17
2013-06-18,55.400001525878906,54.84999847412109,55.150001525878906,55.400001525878906,8771556.0,55.400001525878906,234.0,1.0,193.0,6762.0,6722.0,204.0,38.0,67.0,2990.0,2981.0,341238.0,345010.0,1.0110509056702195,1323000.0,7187000.0,0.1840823453343056,2013-06-18
2013-06-19,55.5,55.150001525878906,55.5,55.29999923706055,6076740.0,55.29999923706055,196.0,0.0,227.0,6731.0,6762.0,140.0,130.0,69.0,2929.0,2990.0,341769.0,345571.0,1.0111215144687948,2006000.0,4936000.0,0.4064018625604006,2013-06-19
2013-06-20,55.0,54.20000076293945,55.0,54.25,25487892.0,54.25,887.0,0.0,201.0,7417.0,6731.0,393.0,152.0,116.0,2883.0,2929.0,342333.0,346867.0,1.0132414542522798,2055000.0,23989000.0,0.0856642592161299,2013-06-20
2013-06-21,54.09999847412109,53.25,54.09999847412109,53.59999847412109,34639623.0,53.59999847412109,1005.0,0.0,297.0,8125.0,7417.0,309.0,301.0,201.0,2783.0,2883.0,346125.0,351467.0,1.0154307968774376,2858000.0,31374000.0,0.0910945339741654,2013-06-21
2013-06-24,53.5,53.09999847412109,53.400001525878906,53.400001525878906,21260360.0,53.400001525878906,441.0,3.0,121.0,8442.0,8125.0,224.0,186.0,207.0,2804.0,2783.0,347058.0,352696.0,1.0162421951310872,1888000.0,19613000.0,0.0962626780062877,2013-06-24
2013-06-25,53.70000076293945,52.95000076293945,53.29999923706055,53.0,19437447.0,53.0,537.0,0.0,220.0,8759.0,8442.0,279.0,127.0,315.0,2992.0,2804.0,350241.0,356008.0,1.016462902792926,2919000.0,15709000.0,0.1858170357236593,2013-06-25
2013-06-26,53.79999923706055,53.29999923706055,53.59999847412109,53.70000076293945,9915925.0,53.70000076293945,333.0,1.0,521.0,8570.0,8759.0,303.0,141.0,695.0,3546.0,2992.0,350430.0,355454.0,1.0143337775482193,1500000.0,5347000.0,0.2805310864912874,2013-06-26
2013-06-27,54.34999847412109,53.900001525878906,54.04999923706055,54.34999847412109,22275200.0,54.34999847412109,212.0,0.0,478.0,8304.0,8570.0,246.0,182.0,473.0,3837.0,3546.0,351321.0,355788.0,1.0127119850165944,11965000.0,17077000.0,0.7006499560432186,2013-06-27
2013-06-28,55.09999847412109,54.29999923706055,54.400001525878906,55.09999847412109,13714432.0,55.09999847412109,190.0,5.0,1239.0,7250.0,8304.0,399.0,115.0,386.0,4108.0,3837.0,351125.0,354267.0,1.00894550674117,9723000.0,4367000.0,2.2264707518958664,2013-06-28
2013-07-01,55.70000076293945,54.79999923706055,54.79999923706055,55.59999847412109,13788335.0,55.59999847412109,305.0,0.0,937.0,6618.0,7250.0,90.0,172.0,91.0,4013.0,4108.0,349632.0,352237.0,1.0074478095603103,11026000.0,1677000.0,6.574832096104892,2013-07-01
2013-07-02,55.75,55.45000076293945,55.650001525878906,55.5,4672336.0,55.5,81.0,0.0,428.0,6271.0,6618.0,39.0,77.0,86.0,4022.0,4013.0,349604.0,351853.0,1.006430113985784,2537000.0,1333000.0,1.9032243786763847,2013-07-02
2013-07-03,55.400001525878906,54.84999847412109,55.20000076293945,54.84999847412109,7004292.0,54.84999847412109,285.0,0.0,359.0,6197.0,6271.0,188.0,140.0,93.0,3975.0,4022.0,349678.0,351900.0,1.0063515395548488,1645000.0,3165000.0,0.5197470711699617,2013-07-03
2013-07-04,55.150001525878906,54.79999923706055,54.900001525878906,54.95000076293945,4877072.0,54.95000076293945,83.0,0.0,188.0,6092.0,6197.0,8.0,76.0,39.0,3938.0,3975.0,349783.0,351937.0,1.006155227225945,1712000.0,2273000.0,0.7531892858824083,2013-07-04
2013-07-05,56.04999923706055,55.20000076293945,55.25,56.04999923706055,17674559.0,56.04999923706055,335.0,0.0,461.0,5966.0,6092.0,72.0,102.0,119.0,3955.0,3938.0,350409.0,352420.0,1.005736137667304,11648000.0,3082000.0,3.779362823049052,2013-07-05
2013-07-08,56.04999923706055,54.95000076293945,56.04999923706055,55.0,8666116.0,55.0,473.0,0.0,367.0,6072.0,5966.0,56.0,177.0,73.0,3851.0,3955.0,350303.0,352524.0,1.0063373526993695,1262000.0,7328000.0,0.1722161337041302,2013-07-08
2013-07-09,55.70000076293945,54.95000076293945,55.0,55.650001525878906,4074161.0,55.650001525878906,74.0,2.0,288.0,5856.0,6072.0,42.0,46.0,122.0,3926.0,3851.0,350519.0,352449.0,1.0055032523108525,2919000.0,1239000.0,2.355930301912589,2013-07-09
2013-07-10,56.29999923706055,55.650001525878906,55.75,55.79999923706055,9107840.0,55.79999923706055,97.0,0.0,408.0,5545.0,5856.0,35.0,27.0,78.0,3977.0,3926.0,351080.0,352648.0,1.00446335745882,6576000.0,851000.0,7.727370473125179,2013-07-10
2013-07-11,57.400001525878906,56.70000076293945,56.75,57.20000076293945,30308916.0,57.20000076293945,262.0,0.0,582.0,5225.0,5545.0,184.0,135.0,44.0,3886.0,3977.0,351400.0,352739.0,1.0038076158007518,22415000.0,1714000.0,13.077588636179325,2013-07-11
2013-07-12,57.400001525878906,57.09999847412109,57.20000076293945,57.34999847412109,12910000.0,57.34999847412109,135.0,0.0,297.0,5063.0,5225.0,141.0,131.0,16.0,3771.0,3886.0,351562.0,352854.0,1.0036721725551323,11150000.0,365000.0,30.547861512708185,2013-07-12
2013-07-15,57.70000076293945,57.09999847412109,57.34999847412109,57.5,14187888.0,57.5,176.0,0.0,308.0,4931.0,5063.0,34.0,61.0,7.0,3717.0,3771.0,351069.0,352283.0,1.0034551513943089,12545000.0,3065000.0,4.09298398271322,2013-07-15
2013-07-16,57.59999847412109,57.34999847412109,57.5,57.5,9554028.0,57.5,47.0,15.0,116.0,4847.0,4931.0,20.0,12.0,32.0,3737.0,3717.0,351153.0,352263.0,1.0031581585287366,8084000.0,2440000.0,3.3131133962650017,2013-07-16
2013-07-17,57.75,57.34999847412109,57.400001525878906,57.59999847412109,12990199.0,57.59999847412109,67.0,0.0,145.0,4769.0,4847.0,33.0,4.0,27.0,3760.0,3737.0,351231.0,352240.0,1.0028698979591837,11954000.0,1019000.0,11.731097417961315,2013-07-17
2013-07-18,57.650001525878906,57.09999847412109,57.59999847412109,57.20000076293945,12640447.0,57.20000076293945,92.0,0.0,140.0,4721.0,4769.0,30.0,17.0,18.0,3761.0,3760.0,351279.0,352239.0,1.002730015941699,10486000.0,2063000.0,5.082886532774342,2013-07-18
2013-07-19,56.900001525878906,55.75,56.900001525878906,55.95000076293945,24692954.0,55.95000076293945,917.0,0.0,235.0,5403.0,4721.0,33.0,167.0,1.0,3595.0,3761.0,351972.0,353780.0,1.005133916522006,8763050.0,21319000.0,0.4110441197502641,2013-07-19
2013-07-22,56.400001525878906,56.09999847412109,56.150001525878906,56.150001525878906,5257632.0,56.150001525878906,266.0,0.0,149.0,5520.0,5403.0,29.0,58.0,54.0,3591.0,3595.0,354355.0,356284.0,1.0054408560882278,1660000.0,2548000.0,0.6514911100898312,2013-07-22
2013-07-23,57.20000076293945,56.5,56.5,57.04999923706055,8971869.0,57.04999923706055,179.0,0.0,503.0,5196.0,5520.0,143.0,55.0,13.0,3549.0,3591.0,355554.0,357201.0,1.0046293822334098,5583000.0,2481000.0,2.25030139044684,2013-07-23
2013-07-24,57.150001525878906,56.79999923706055,56.79999923706055,56.900001525878906,4960850.0,56.900001525878906,68.0,20.0,75.0,5169.0,5196.0,138.0,30.0,34.0,3553.0,3549.0,356081.0,357697.0,1.0045354721665234,1364000.0,1966000.0,0.6937941537160968,2013-07-24
2013-07-25,57.150001525878906,56.5,56.79999923706055,57.0,4111707.0,57.0,98.0,0.0,177.0,5090.0,5169.0,6.0,5.0,16.0,3564.0,3553.0,364535.0,366061.0,1.0041834002677377,2001000.0,1935000.0,1.0341079927090475,2013-07-25
2013-07-26,57.400001525878906,56.70000076293945,57.0,56.900001525878906,4896127.0,56.900001525878906,62.0,0.0,83.0,5069.0,5090.0,13.0,18.0,11.0,3189.0,3564.0,364556.0,366436.0,1.005154200851993,3091000.0,2315000.0,1.335204606823064,2013-07-26
2013-07-29,56.84999847412109,56.25,56.70000076293945,56.5,5925434.0,56.5,300.0,0.0,136.0,5233.0,5069.0,17.0,26.0,132.0,3295.0,3189.0,363892.0,365830.0,1.0053229932974803,2430000.0,4548000.0,0.5343006740763689,2013-07-29
2013-07-30,57.150001525878906,56.5,56.75,56.95000076293945,10121624.0,56.95000076293945,150.0,0.0,168.0,5215.0,5233.0,115.0,16.0,52.0,3331.0,3295.0,364035.0,365919.0,1.0051725653506796,8838000.0,5597000.0,1.579059928701103,2013-07-30
2013-07-31,56.95000076293945,56.54999923706055,56.95000076293945,56.59999847412109,4383656.0,56.59999847412109,137.0,0.0,89.0,5263.0,5215.0,214.0,42.0,34.0,3323.0,3331.0,363987.0,365927.0,1.0053270986955614,861000.0,2776000.0,0.3101583897123956,2013-07-31
2013-08-01,56.650001525878906,56.04999923706055,56.54999923706055,56.20000076293945,7468236.0,56.20000076293945,521.0,0.0,134.0,5650.0,5263.0,45.0,37.0,92.0,3378.0,3323.0,364225.0,366497.0,1.0062351397209426,2200000.0,6501000.0,0.3384094234103332,2013-08-01
2013-08-02,57.0,56.34999847412109,56.59999847412109,56.54999923706055,6840267.0,56.54999923706055,344.0,0.0,493.0,5501.0,5650.0,101.0,46.0,48.0,3380.0,3378.0,364499.0,366620.0,1.0058161865569273,2076000.0,4034000.0,0.5146255541334769,2013-08-02
2013-08-05,56.79999923706055,56.25,56.5,56.70000076293945,2877732.0,56.70000076293945,174.0,1.0,123.0,5551.0,5501.0,26.0,48.0,54.0,3386.0,3380.0,364449.0,366614.0,1.0059377143641104,1064000.0,1787000.0,0.5954109706709734,2013-08-05
2013-08-06,56.400001525878906,55.75,56.400001525878906,55.900001525878906,20739753.0,55.900001525878906,1177.0,0.0,133.0,6595.0,5551.0,69.0,204.0,17.0,3199.0,3386.0,363655.0,367051.0,1.009335745869723,1999000.0,19720000.0,0.1013691632165738,2013-08-06
2013-08-07,55.54999923706055,55.09999847412109,55.54999923706055,55.09999847412109,21061146.0,55.09999847412109,718.0,0.0,221.0,7092.0,6595.0,52.0,74.0,146.0,3271.0,3199.0,362908.0,366729.0,1.0105260547409958,2271000.0,17984000.0,0.1262789075690109,2013-08-07
2013-08-08,55.09999847412109,54.79999923706055,55.0,54.900001525878906,25089681.0,54.900001525878906,694.0,0.0,81.0,7705.0,7092.0,191.0,147.0,143.0,3267.0,3271.0,361670.0,366108.0,1.012268055774447,1379000.0,23686000.0,0.058220043138561,2013-08-08
2013-08-09,55.09999847412109,54.650001525878906,54.900001525878906,54.84999847412109,25862360.0,54.84999847412109,735.0,0.0,220.0,8220.0,7705.0,314.0,194.0,132.0,3205.0,3267.0,363405.0,368420.0,1.0137972405518896,1111000.0,24077000.0,0.0461436206278348,2013-08-09
2013-08-12,55.04999923706055,54.70000076293945,55.0,55.0,12024912.0,55.0,277.0,0.0,221.0,8276.0,8220.0,283.0,123.0,205.0,3287.0,3205.0,364599.0,369588.0,1.013680746023039,1746000.0,10510000.0,0.166127481814702,2013-08-12
2013-08-13,55.54999923706055,55.29999923706055,55.34999847412109,55.54999923706055,7627486.0,55.54999923706055,233.0,0.0,509.0,8000.0,8276.0,12.0,115.0,371.0,3543.0,3287.0,368625.0,373082.0,1.0120881326873308,3659000.0,2914000.0,1.2556618889286586,2013-08-13
2013-08-14,55.54999923706055,55.09999847412109,55.54999923706055,55.400001525878906,11120302.0,55.400001525878906,208.0,0.0,380.0,7828.0,8000.0,235.0,26.0,246.0,3763.0,3543.0,371797.0,375862.0,1.010930666652322,2437000.0,9305000.0,0.2619021749702122,2013-08-14
2013-08-15,55.04999923706055,54.5,54.84999847412109,55.0,17432561.0,55.0,471.0,0.0,167.0,8132.0,7828.0,268.0,71.0,336.0,3821.0,3763.0,366743.0,371054.0,1.0117520668368123,3329000.0,15731000.0,0.2116203539749314,2013-08-15
2013-08-16,55.45000076293945,54.650001525878906,54.650001525878906,55.25,17785551.0,55.25,250.0,0.0,313.0,8069.0,8132.0,237.0,72.0,462.0,4211.0,3821.0,369056.0,372914.0,1.010450960149787,9196000.0,12918000.0,0.711874848128592,2013-08-16
2013-08-19,55.09999847412109,54.84999847412109,55.04999923706055,55.09999847412109,8438620.0,55.09999847412109,93.0,1.0,48.0,8113.0,8069.0,95.0,99.0,75.0,4187.0,4211.0,369887.0,373813.0,1.0106113201834068,1021000.0,5993000.0,0.1703653979033209,2013-08-19
2013-08-20,55.150001525878906,54.5,54.84999847412109,54.59999847412109,19856498.0,54.59999847412109,503.0,0.0,206.0,8410.0,8113.0,240.0,110.0,118.0,4195.0,4187.0,371340.0,375555.0,1.0113480601387943,4227000.0,17048000.0,0.2479469587079447,2013-08-20
2013-08-22,54.34999847412109,53.84999847412109,54.29999923706055,54.150001525878906,30612447.0,54.150001525878906,1049.0,2.0,113.0,9344.0,8410.0,357.0,179.0,365.0,4381.0,4195.0,372031.0,376994.0,1.013337562360227,4955000.0,26676000.0,0.1857474814159738,2013-08-22
2013-08-23,55.0,54.5,54.5,54.84999847412109,16798781.0,54.84999847412109,193.0,0.0,684.0,8853.0,9344.0,303.0,95.0,548.0,4834.0,4381.0,371772.0,375791.0,1.010807670271913,7120000.0,4950000.0,1.4383835478013034,2013-08-23
2013-08-26,55.20000076293945,54.75,55.0,55.09999847412109,6650143.0,55.09999847412109,149.0,10.0,215.0,8777.0,8853.0,189.0,83.0,145.0,4896.0,4834.0,371848.0,375729.0,1.0104343429725506,2972000.0,3899000.0,0.7622465344327944,2013-08-26
2013-08-27,55.0,54.59999847412109,55.0,54.59999847412109,7339895.0,54.59999847412109,302.0,20.0,128.0,8931.0,8777.0,180.0,54.0,783.0,5625.0,4896.0,370694.0,374000.0,1.0089156854017454,3511000.0,5315000.0,0.6605831306522802,2013-08-27
2013-08-28,54.75,54.29999923706055,54.34999847412109,54.75,9583954.0,54.75,492.0,0.0,292.0,9131.0,8931.0,178.0,219.0,132.0,5538.0,5625.0,371619.0,375212.0,1.009665787632528,3575000.0,5313000.0,0.6728777201434745,2013-08-28
2013-08-29,55.59999847412109,54.84999847412109,54.84999847412109,55.5,12791404.0,55.5,149.0,5.0,786.0,8489.0,9131.0,415.0,152.0,181.0,5567.0,5538.0,372261.0,375183.0,1.0078466241518071,8041000.0,1830000.0,4.393986669952639,2013-08-29
2013-08-30,55.84999847412109,55.400001525878906,55.59999847412109,55.84999847412109,11435856.0,55.84999847412109,305.0,0.0,852.0,7942.0,8489.0,84.0,129.0,132.0,5560.0,5567.0,371558.0,373940.0,1.0064081343743525,9753000.0,2909000.0,3.35269736930307,2013-08-30
2013-09-02,56.400001525878906,55.900001525878906,55.95000076293945,56.29999923706055,20804919.0,56.29999923706055,123.0,5.0,536.0,7524.0,7942.0,165.0,245.0,69.0,5384.0,5560.0,371976.0,374116.0,1.0057503555327345,17879000.0,3937000.0,4.54127392906428,2013-09-02
2013-09-03,56.70000076293945,56.400001525878906,56.59999847412109,56.650001525878906,20556239.0,56.650001525878906,156.0,2.0,471.0,7207.0,7524.0,84.0,45.0,13.0,5350.0,5384.0,372293.0,374150.0,1.0049853073108888,18829000.0,6364000.0,2.958673325161325,2013-09-03
2013-09-04,56.59999847412109,56.25,56.5,56.54999923706055,10480444.0,56.54999923706055,342.0,0.0,294.0,7255.0,7207.0,125.0,9.0,66.0,5402.0,5350.0,372245.0,374098.0,1.0049752045690217,8787000.0,4096000.0,2.1452631481291142,2013-09-04
2013-09-05,56.95000076293945,56.54999923706055,56.70000076293945,56.900001525878906,21411913.0,56.900001525878906,118.0,6.0,979.0,6388.0,7255.0,216.0,48.0,63.0,5409.0,5402.0,373112.0,374091.0,1.0026211898272106,20336000.0,4208000.0,4.832698471316903,2013-09-05
2013-09-06,57.04999923706055,56.84999847412109,56.84999847412109,57.0,22393275.0,57.0,68.0,0.0,415.0,6041.0,6388.0,6.0,72.0,20.0,5357.0,5409.0,373459.0,374143.0,1.0018288437851444,21472000.0,5269000.0,4.075155802779312,2013-09-06
2013-09-09,57.29999923706055,56.70000076293945,57.0,57.20000076293945,17058581.0,57.20000076293945,82.0,0.0,341.0,5782.0,6041.0,85.0,21.0,30.0,5361.0,5357.0,373718.0,374139.0,1.0011238390341406,16214000.0,1320000.0,12.283324027784827,2013-09-09
2013-09-10,57.59999847412109,57.150001525878906,57.34999847412109,57.34999847412109,23422376.0,57.34999847412109,192.0,1.0,339.0,5634.0,5782.0,53.0,555.0,47.0,4848.0,5361.0,373866.0,374652.0,1.0020996771579198,19811000.0,4278000.0,4.630901208297988,2013-09-10
2013-09-11,57.5,57.09999847412109,57.5,57.5,20577058.0,57.5,283.0,4.0,293.0,5620.0,5634.0,134.0,1080.0,28.0,2910.0,4848.0,373130.0,375840.0,1.007260184760848,18216000.0,4364000.0,4.17415119749056,2013-09-11
2013-09-12,57.70000076293945,57.29999923706055,57.400001525878906,57.54999923706055,12988288.0,57.54999923706055,49.0,0.0,390.0,5279.0,5620.0,77.0,73.0,35.0,2872.0,2910.0,373471.0,375878.0,1.0064422500214203,11744000.0,1796000.0,6.538971860260657,2013-09-12
2013-09-13,57.59999847412109,57.09999847412109,57.5,57.09999847412109,5616027.0,57.09999847412109,55.0,0.0,380.0,4954.0,5279.0,101.0,60.0,206.0,3018.0,2872.0,373796.0,375732.0,1.0051766065538246,4488000.0,954000.0,4.704397584488905,2013-09-13
2013-09-16,57.95000076293945,57.45000076293945,57.45000076293945,57.79999923706055,14816216.0,57.79999923706055,452.0,0.0,418.0,4906.0,4872.0,99.0,63.0,19.0,2921.0,2965.0,373844.0,375829.0,1.0053070122644412,10443000.0,1343000.0,7.775869116999913,2013-09-16
2013-09-17,57.75,57.5,57.5,57.75,6240628.0,57.75,118.0,2.0,252.0,4770.0,4906.0,58.0,3.0,33.0,2951.0,2921.0,373730.0,375549.0,1.004864461337165,3007000.0,1104000.0,2.72372941691176,2013-09-17
2013-09-18,58.0,57.54999923706055,57.900001525878906,57.54999923706055,14816839.0,57.54999923706055,83.0,0.0,165.0,4688.0,4770.0,150.0,22.0,15.0,2897.0,2951.0,373812.0,375603.0,1.0047884905019355,12882000.0,1459000.0,8.829329109438582,2013-09-18
2013-09-23,58.150001525878906,57.5,57.54999923706055,58.0,10272430.0,58.0,92.0,0.0,334.0,4446.0,4688.0,100.0,163.0,54.0,2788.0,2897.0,374054.0,375712.0,1.004429829837858,8488000.0,1187000.0,7.150794312725937,2013-09-23
2013-09-24,58.09999847412109,57.75,58.0,58.04999923706055,10109391.0,58.04999923706055,94.0,0.0,78.0,4462.0,4446.0,53.0,4.0,36.0,2820.0,2788.0,371788.0,373430.0,1.0044137938454338,7715000.0,2635000.0,2.92789262698572,2013-09-24
2013-09-25,58.0,57.59999847412109,58.0,57.79999923706055,4177369.0,57.79999923706055,174.0,0.0,44.0,4592.0,4462.0,52.0,10.0,21.0,2831.0,2820.0,371658.0,373419.0,1.004735523692417,1661000.0,1832000.0,0.9066588937451452,2013-09-25
2013-09-26,57.79999923706055,57.20000076293945,57.70000076293945,57.25,4355788.0,57.25,190.0,0.0,326.0,4456.0,4592.0,120.0,32.0,24.0,2823.0,2831.0,370044.0,371677.0,1.0044102744260832,1545000.0,1393000.0,1.1091162174327225,2013-09-26
2013-09-27,57.54999923706055,57.34999847412109,57.400001525878906,57.400001525878906,4768533.0,57.400001525878906,356.0,0.0,115.0,4697.0,4456.0,233.0,0.0,47.0,2870.0,2823.0,369803.0,371630.0,1.0049377508085364,3649000.0,1573000.0,2.31976966321064,2013-09-27
2013-09-30,57.29999923706055,56.75,57.0,57.150001525878906,16694045.0,57.150001525878906,300.0,0.0,383.0,4614.0,4697.0,129.0,194.0,108.0,2784.0,2870.0,370136.0,371966.0,1.0049414135846997,684000.0,13932000.0,0.0490956037111969,2013-09-30
2013-10-01,57.29999923706055,57.0,57.0,57.150001525878906,15431775.0,57.150001525878906,79.0,5.0,71.0,4617.0,4614.0,25.0,24.0,23.0,2783.0,2784.0,370258.0,372092.0,1.0049505886420047,953000.0,13660000.0,0.0697657342777647,2013-10-01
2013-10-02,57.5,57.25,57.5,57.34999847412109,11303711.0,57.34999847412109,36.0,0.0,58.0,4595.0,4617.0,32.0,7.0,114.0,2890.0,2783.0,371280.0,372985.0,1.0045895157576068,550000.0,9695000.0,0.0567302674852741,2013-10-02
2013-10-03,58.79999923706055,57.45000076293945,57.5,58.54999923706055,23774643.0,58.54999923706055,652.0,0.0,663.0,4584.0,4595.0,327.0,341.0,26.0,2575.0,2890.0,371791.0,373800.0,1.0054008693032663,10681000.0,6309000.0,1.6929780166463757,2013-10-03
2013-10-04,58.54999923706055,58.25,58.5,58.45000076293945,16689318.0,58.45000076293945,438.0,0.0,157.0,4865.0,4584.0,204.0,20.0,41.0,2596.0,2575.0,371760.0,374029.0,1.0061006937252697,4222000.0,4633000.0,0.9112883852172706,2013-10-04
2013-10-07,58.150001525878906,57.84999847412109,58.150001525878906,57.900001525878906,4869744.0,57.900001525878906,270.0,0.0,127.0,5008.0,4865.0,26.0,64.0,29.0,2560.0,2596.0,367242.0,369690.0,1.0066631630827545,1205000.0,2229000.0,0.5406009239116537,2013-10-07
2013-10-08,58.45000076293945,57.79999923706055,57.84999847412109,58.34999847412109,9440826.0,58.34999847412109,103.0,0.0,243.0,4868.0,5008.0,135.0,54.0,231.0,2737.0,2560.0,366132.0,368263.0,1.0058175581004716,7828000.0,507000.0,15.439811755795354,2013-10-08
2013-10-09,58.34999847412109,58.0,58.09999847412109,58.20000076293945,6006272.0,58.20000076293945,152.0,2.0,44.0,4974.0,4868.0,154.0,7.0,32.0,2762.0,2737.0,366026.0,368238.0,1.0060405379930988,4255000.0,607000.0,7.009873130357281,2013-10-09
2013-10-11,58.95000076293945,58.400001525878906,58.84999847412109,58.45000076293945,9045228.0,58.45000076293945,197.0,0.0,584.0,4587.0,4974.0,189.0,175.0,17.0,2604.0,2762.0,366288.0,368271.0,1.005411027904196,6614000.0,780000.0,8.479476308363708,2013-10-11
2013-10-14,58.400001525878906,57.95000076293945,58.400001525878906,58.0,6623978.0,58.0,254.0,0.0,221.0,4620.0,4587.0,104.0,124.0,6.0,2456.0,2604.0,366255.0,368419.0,1.005905705299026,3114000.0,2400000.0,1.2974994593752252,2013-10-14
2013-10-15,58.59999847412109,58.29999923706055,58.45000076293945,58.5,8042634.0,58.5,126.0,0.0,186.0,4560.0,4620.0,126.0,506.0,9.0,1959.0,2456.0,358940.0,361541.0,1.0072435302737777,5527000.0,1812000.0,3.0502190672080203,2013-10-15
2013-10-16,58.59999847412109,58.25,58.45000076293945,58.25,7029103.0,58.25,88.0,2.0,35.0,4611.0,4560.0,60.0,277.0,22.0,1704.0,1959.0,358889.0,361796.0,1.008097188553596,4674000.0,658000.0,7.103332669707189,2013-10-16
2013-10-17,58.84999847412109,58.45000076293945,58.650001525878906,58.54999923706055,5062547.0,58.54999923706055,142.0,1.0,296.0,4456.0,4611.0,0.0,352.0,0.0,1348.0,1704.0,356794.0,359902.0,1.008708081671548,3537000.0,1023000.0,3.45747462612451,2013-10-17
2013-10-18,59.09999847412109,58.650001525878906,58.650001525878906,59.04999923706055,14818570.0,59.04999923706055,242.0,0.0,375.0,4323.0,4456.0,0.0,1092.0,0.0,33.0,1348.0,348177.0,352467.0,1.012318411846814,12297000.0,459000.0,26.790791305465564,2013-10-18
2013-10-21,59.150001525878906,58.84999847412109,59.04999923706055,59.0,6552193.0,59.0,0.0,0.0,95.0,4228.0,4323.0,0.0,0.0,0.0,0.0,33.0,347022.0,351250.0,1.0121807488264467,4813000.0,2762922.0,1.7419957052730026,2013-10-21
